pvc_lemmas,file_path,row,is_phrasal,annotator_agreement_percentage,sents,aligned_idxs,verbs_fixed,sent_string,verb_string
"['get', 'over']",G/G1/G1X.xml,1603,true,1.0,"['I', 'need', 'time', 'and', 'space', 'not', 'just', 'to', 'get', 'over', 'the', 'appalling', 'things', 'which', 'have', 'happened', 'to', 'me', 'in', 'which', 'you', 'do', 'not', 'seem', 'to', 'show', 'much', 'interest', 'but', 'also', 'to', 'think', 'through', 'where', 'the', 'two', 'of', 'us', 'are', 'at', '.']","[8, 9]","['get', 'over']",I need time and space not just to get over the appalling things which have happened to me in which you do not seem to show much interest but also to think through where the two of us are at .,get over
"['take', 'on']",A/AD/ADL.xml,838,true,1.0,"['This', 'was', 'a', 'memorandum', 'that', 'seemed', 'to', 'have', 'taken', 'on', 'a', 'life', 'of', 'its', 'own', ':', 'now', 'here', ',', 'now', 'there', ',', 'now', 'one', ',', 'now', 'several', ',', 'now', 'alone', ',', 'now', 'gone', ',', 'now', 'lurking', '.']","[8, 9]","['taken', 'on']","This was a memorandum that seemed to have taken on a life of its own : now here , now there , now one , now several , now alone , now gone , now lurking .",taken on
"['take', 'on']",C/CG/CG0.xml,982,true,1.0,"['Having', 'to', 'take', 'on', 'part-time', 'jobs', 'or', 'moonlighting', ',', 'was', 'not', 'viewed', 'by', 'academics', 'as', 'an', 'acceptable', 'solution', 'to', 'their', 'problems', '.']","[2, 3]","['take', 'on']","Having to take on part-time jobs or moonlighting , was not viewed by academics as an acceptable solution to their problems .",take on
"['get', 'on']",K/KB/KB7.xml,532,true,1.0,"['Shirley', ""'s"", 'sort', 'of', 'getting', 'on', 'to', 'you', 'a', 'bit', 'I', 'think', 'we', ""'d"", 'better', 'make', 'a', 'move', '.']","[4, 5]","['getting', 'on']",Shirley 's sort of getting on to you a bit I think we 'd better make a move .,getting on
"['get', 'out']",B/BP/BP9.xml,852,false,1.0,"['She', 'was', 'wearing', 'a', 'mink', 'jacket', 'and', 'struggling', 'to', 'get', 'out', 'of', 'it', '.']","[9, 10]","['get', 'out']",She was wearing a mink jacket and struggling to get out of it .,get out
"['have', 'on']",C/CF/CFY.xml,126,false,0.6629,"['Better', 'than', 'I', 'had', 'on', 'my', 'twenty-first', '.']","[3, 4]","['had', 'on']",Better than I had on my twenty-first .,had on
"['get', 'by']",F/FB/FBC.xml,1320,true,1.0,"['Secondly', ',', 'and', 'more', 'importantly', ',', 'the', 'fact', 'that', 'some', 'courts', 'get', 'by', 'with', 'comparatively', 'few', 'custodial', 'sentences', 'suggests', 'that', 'it', 'would', 'be', 'perfectly', 'possible', 'for', 'other', 'courts', 'to', 'reduce', 'their', 'custody', 'rates', 'to', 'this', 'level', ',', 'and', 'thereby', 'reduce', 'the', 'prison', 'population', '.']","[11, 12]","['get', 'by']","Secondly , and more importantly , the fact that some courts get by with comparatively few custodial sentences suggests that it would be perfectly possible for other courts to reduce their custody rates to this level , and thereby reduce the prison population .",get by
"['get', 'together']",K/K5/K52.xml,8591,true,1.0,"['Even', 'Fergie', 'got', 'a', 'mention', 'in', 'a', 'spurious', 'gag', 'about', 'how', 'he', 'and', 'the', 'Royal', 'got', 'together', '.']","[15, 16]","['got', 'together']",Even Fergie got a mention in a spurious gag about how he and the Royal got together .,got together
"['have', 'on']",A/AR/ARH.xml,464,false,1.0,"['Equally', ',', 'the', 'discomfort', 'associated', 'with', 'gonorrhoea', 'is', 'usually', 'of', 'a', 'greater', 'order', ',', 'and', 'men', 'who', 'have', 'suffered', 'repeated', 'attacks', 'of', 'both', 'infections', 'can', 'usually', 'tell', 'which', 'infection', 'it', 'is', 'that', 'they', 'have', 'on', 'any', 'given', 'occasion', '.']","[33, 34]","['have', 'on']","Equally , the discomfort associated with gonorrhoea is usually of a greater order , and men who have suffered repeated attacks of both infections can usually tell which infection it is that they have on any given occasion .",have on
"['make', 'for']",C/C8/C87.xml,2167,true,1.0,"['The', 'simple', 'racing', 'action', 'was', 'inadequate', 'at', 'full-price', ',', 'but', 'makes', 'for', 'a', 'fair', 'budget', 'game', '.']","[10, 11]","['makes', 'for']","The simple racing action was inadequate at full-price , but makes for a fair budget game .",makes for
"['have', 'on']",C/CH/CHS.xml,290,false,1.0,"['When', 'informing', 'employees', 'of', 'a', 'likely', 'relocation', ',', 'employers', 'need', 'to', 'present', 'as', 'full', 'a', 'picture', 'as', 'possible', 'of', 'the', 'reasons', 'why', 'the', 'move', 'is', 'necessary', 'and', 'the', 'effect', 'that', 'it', 'will', 'have', 'on', 'existing', 'jobs', '.']","[32, 33]","['have', 'on']","When informing employees of a likely relocation , employers need to present as full a picture as possible of the reasons why the move is necessary and the effect that it will have on existing jobs .",have on
"['get', 'out']",C/CS/CSP.xml,435,true,0.6757,"['Then', 'you', 'get', 'out', 'of', 'the', 'car', 'and', 'mail', 'the', 'letter', 'to', 'your', 'dashboard', '.']","[2, 3]","['get', 'out']",Then you get out of the car and mail the letter to your dashboard .,get out
"['get', 'on', 'with']",F/FA/FAT.xml,1908,true,1.0,"['I', 'got', 'on', 'with', 'some', 'work', 'of', 'my', 'own', 'and', 'he', 'went', 'back', 'to', 'his', '.']","[1, 2, 3]","['got', 'on', 'with']",I got on with some work of my own and he went back to his .,got on with
"['make', 'out']",F/FS/FS0.xml,200,true,1.0,"['As', 'far', 'as', 'anyone', 'could', 'make', 'out', 'none', 'of', 'the', 'hostages', 'whose', 'lives', 'had', 'been', 'threatened', 'earlier', 'in', 'the', 'year', 'had', 'actually', 'been', 'harmed', ',', 'but', 'the', 'stream', 'of', 'from', 'the', 'groups', 'had', 'dried', 'up', '.']","[5, 6]","['make', 'out']","As far as anyone could make out none of the hostages whose lives had been threatened earlier in the year had actually been harmed , but the stream of from the groups had dried up .",make out
"['have', 'on']",E/EU/EUS.xml,1553,false,1.0,"['What', 'effect', 'could', 'this', 'have', 'on', 'the', 'design', 'of', 'the', 'computer', ""'s"", 'jump', 'instructions', 'and', 'addressing', 'modes', '?']","[4, 5]","['have', 'on']",What effect could this have on the design of the computer 's jump instructions and addressing modes ?,have on
"['take', 'on']",H/HT/HTY.xml,1440,true,1.0,"['The', 'people', 'bounding', 'around', 'the', 'room', 'appeared', 'to', 'be', 'transforming', ',', 'taking', 'on', 'the', 'shape', 'and', 'form', 'of', 'the', 'animal', 'masks', 'they', 'were', 'wearing', '.']","[11, 12]","['taking', 'on']","The people bounding around the room appeared to be transforming , taking on the shape and form of the animal masks they were wearing .",taking on
"['get', 'on']",H/H8/H84.xml,233,true,1.0,"['An', 'amoral', 'man', 'applying', 'a', 'fixed', 'morality', 'to', 'others', 'might', 'not', 'have', 'hoped', 'for', 'the', 'success', 'Surere', 'had', 'had', ';', 'but', 'now', ',', 'with', 'so', 'much', 'ranged', 'against', 'him', ',', 'in', 'a', 'world', 'so', 'different', 'from', 'the', 'one', 'he', 'had', 'lorded', 'it', 'in', ',', 'Huy', 'wondered', 'how', 'he', 'would', 'get', 'on', '.']","[49, 50]","['get', 'on']","An amoral man applying a fixed morality to others might not have hoped for the success Surere had had ; but now , with so much ranged against him , in a world so different from the one he had lorded it in , Huy wondered how he would get on .",get on
"['get', 'off']",A/AS/ASS.xml,2733,true,1.0,"['Really', 'she', 'was', 'getting', 'off', 'lightly', 'with', 'a', 'few', 'glasses', 'of', 'bleach', '.']","[3, 4]","['getting', 'off']",Really she was getting off lightly with a few glasses of bleach .,getting off
"['get', 'on', 'with']",G/G3/G3G.xml,2040,true,1.0,"['So', 'off', 'she', 'went', ',', 'while', 'I', 'got', 'on', 'with', 'transferring', 'my', 'mini-weapons', 'to', 'my', 'own', 'costume', '.']","[7, 8, 9]","['got', 'on', 'with']","So off she went , while I got on with transferring my mini-weapons to my own costume .",got on with
"['have', 'on']",K/KD/KDE.xml,2468,false,0.6386,"['Red', 'and', 'white', 'check', 'dress', 'she', 'had', 'on', 'and', 'a', 'big', 'red', 'sweatshirt', 'with', 'Scotts', 'Park', 'on', 'the', 'front', '.']","[6, 7]","['had', 'on']",Red and white check dress she had on and a big red sweatshirt with Scotts Park on the front .,had on
"['get', 'through']",J/J1/J19.xml,2602,true,1.0,"['He', 'felt', 'so', 'ill', 'and', 'exhausted', 'he', 'did', ""n't"", 'know', 'how', 'he', 'was', 'going', 'to', 'get', 'through', 'the', 'rest', 'of', 'the', 'evening', '.']","[15, 16]","['get', 'through']",He felt so ill and exhausted he did n't know how he was going to get through the rest of the evening .,get through
"['get', 'out']",A/AL/ALH.xml,2988,true,0.6996,"['I', 'get', 'out', 'my', 'key', 'and', 'open', 'the', 'door', ',', 'and', 'suddenly']","[1, 2]","['get', 'out']","I get out my key and open the door , and suddenly",get out
"['give', 'in']",H/H8/H8H.xml,2376,true,1.0,"['No', ',', 'she', 'would', 'enjoy', 'this', 'evening', ',', 'she', 'would', 'let', 'entertain', 'and', 'amuse', 'her', ',', 'and', 'she', 'would', 'not', 'give', 'in', 'to', 'useless', 'introspection', '.']","[20, 21]","['give', 'in']","No , she would enjoy this evening , she would let entertain and amuse her , and she would not give in to useless introspection .",give in
"['get', 'out']",C/CC/CCE.xml,87,false,1.0,"['It', 'was', 'not', 'that', 'God', 'let', 'him', 'get', 'out', 'of', 'hand', 'because', 'he', 'was', 'too', 'weak', 'to', 'control', 'him', '.']","[7, 8]","['get', 'out']",It was not that God let him get out of hand because he was too weak to control him .,get out
"['get', 'on', 'with']",A/AC/ACE.xml,588,true,0.6545,"['Well', ',', 'Rifleman', 'Willoughby', ',', 'the', 'Board', 'will', 'watch', 'how', 'you', 'get', 'on', 'with', 'some', 'interest', 'and', 'we', ""'ll"", 'interview', 'you', 'again', 'in', 'six', 'months', 'time', '.']","[11, 12, 13]","['get', 'on', 'with']","Well , Rifleman Willoughby , the Board will watch how you get on with some interest and we 'll interview you again in six months time .",get on with
"['get', 'out']",F/FN/FNW.xml,1783,true,0.6905,"['The', 'driver', 'got', 'out', 'grinning', 'sheepishly-but', 'not', 'for', 'long', '.']","[2, 3]","['got', 'out']",The driver got out grinning sheepishly-but not for long .,got out
"['take', 'on']",H/HJ/HJ1.xml,1559,true,1.0,"['The', 'gradual', 'encroachment', 'of', 'the', 'state', 'in', 'the', 'succeeding', 'centuries', 'took', 'on', 'the', 'dimensions', 'of', 'a', 'tidal', 'wave', 'in', 'the', 'twentieth', 'century', '.']","[10, 11]","['took', 'on']",The gradual encroachment of the state in the succeeding centuries took on the dimensions of a tidal wave in the twentieth century .,took on
"['get', 'at']",E/EW/EW4.xml,532,false,0.7968,"['As', 'an', 'advocate', 'of', 'the', 'STV', 'has', 'observed', ',', 'if', 'an', 'MP', 'is', '""', 'forced', 'by', 'the', 'system', 'to', 'spend', 'his', 'working', 'hours', 'worrying', 'about', 'the', 'number', 'of', 'first-preference', 'votes', 'he', 'will', 'get', 'at', 'the', 'next', 'election', ',', 'and', 'many', 'of', 'his', 'sleeping', 'hours', 'dreaming', 'about', 'them', ',', 'he', 'or', 'she', 'will', 'work', 'harder', 'than', 'ever', 'for', 'constituents', ""'"", '""']","[32, 33]","['get', 'at']","As an advocate of the STV has observed , if an MP is "" forced by the system to spend his working hours worrying about the number of first-preference votes he will get at the next election , and many of his sleeping hours dreaming about them , he or she will work harder than ever for constituents ' """,get at
"['have', 'on']",F/FP/FP8.xml,463,false,0.6551,"['But', 'more', 'than', 'that', ',', 'a', 'democratic', 'government', ',', 'like', 'any', 'other', ',', 'exists', 'to', 'uphold', 'and', 'enforce', 'a', 'certain', 'kind', 'of', 'society', ',', 'a', 'certain', 'set', 'of', 'relations', 'between', 'individuals', ',', 'a', 'certain', 'set', 'of', 'rights', 'and', 'claims', 'that', 'people', 'have', 'on', 'each', 'other', 'both', 'directly', ',', 'and', 'indirectly', 'through', 'their', 'rights', 'to', 'property', '.']","[41, 42]","['have', 'on']","But more than that , a democratic government , like any other , exists to uphold and enforce a certain kind of society , a certain set of relations between individuals , a certain set of rights and claims that people have on each other both directly , and indirectly through their rights to property .",have on
"['take', 'on']",C/CR/CRV.xml,48,true,1.0,"['In', 'these', 'cases', 'verse', 'takes', 'on', 'another', 'dimension', 'of', 'seriousness', 'by', 'its', 'juxtaposition', 'with', 'the', 'prose', 'of', 'jest', 'and', 'the', 'evasion', 'of', 'responsibilities', '.']","[4, 5]","['takes', 'on']",In these cases verse takes on another dimension of seriousness by its juxtaposition with the prose of jest and the evasion of responsibilities .,takes on
"['get', 'out']",A/AE/AEB.xml,2560,false,1.0,"['There', ""'s"", 'a', 'hole', 'under', 'the', 'stairs', 'in', 'the', 'Barracks', 'I', 'can', 'get', 'out', 'of', 'and', 'I', 'can', 'open', 'the', 'door', 'from', 'the', 'outside', 'if', 'Sam', ""'s"", 'too', 'big', 'to', 'squeeze', 'through', '.']","[12, 13]","['get', 'out']",There 's a hole under the stairs in the Barracks I can get out of and I can open the door from the outside if Sam 's too big to squeeze through .,get out
"['get', 'on']",E/E9/E9U.xml,576,false,1.0,"['Mr.', 'Cooper', 'alleged', 'that', 'Saunders', 'then', 'attacked', 'the', 'officer', ',', 'forced', 'him', 'to', 'the', 'ground', 'and', 'got', 'on', 'top', 'of', 'him', '.']","[16, 17]","['got', 'on']","Mr. Cooper alleged that Saunders then attacked the officer , forced him to the ground and got on top of him .",got on
"['get', 'down', 'to']",K/KP/KP4.xml,2739,true,0.7286,"['it', 'was', 'in', 'Melody', 'Maker', 'last', 'week', 'saying', 'everybody', 'get', 'down', 'to', 'Cliffs']","[9, 10, 11]","['get', 'down', 'to']",it was in Melody Maker last week saying everybody get down to Cliffs,get down to
"['take', 'on']",K/K4/K4T.xml,473,true,0.6767,"['DONALD', 'Fothergill', 'has', 'a', 'palpable', 'and', 'daily', 'reminder', 'of', 'the', 'responsibility', 'he', 'has', 'taken', 'on', 'as', 'managing', 'director', 'of', 'Stockton-based', 'Pickerings', 'Lifts', '.']","[13, 14]","['taken', 'on']",DONALD Fothergill has a palpable and daily reminder of the responsibility he has taken on as managing director of Stockton-based Pickerings Lifts .,taken on
"['give', 'in']",J/J7/J78.xml,620,false,0.6915,"['Not', ',', 'one', 'hopes', ',', 'for', 'the', 'reason', 'given', 'in', 'by', 'the', 'Chief', 'Justice', ',', 'who', 'argued', 'that', 'being', 'black', 'was', '""', 'a', 'great', 'misfortune', ',', 'but', 'no', 'crime', '""', '.']","[8, 9]","['given', 'in']","Not , one hopes , for the reason given in by the Chief Justice , who argued that being black was "" a great misfortune , but no crime "" .",given in
"['make', 'for']",H/HB/HBP.xml,2105,false,0.6742,"['Special', 'arrangements', 'may', 'be', 'made', 'for', 'candidates', 'with', 'disabilities', ':', 'details', 'are', 'given', 'in', 'the', 'Administrative', 'Arrangements', 'booklet', '.']","[4, 5]","['made', 'for']",Special arrangements may be made for candidates with disabilities : details are given in the Administrative Arrangements booklet .,made for
"['make', 'for']",A/AL/ALN.xml,89,false,0.7269,"['A', 'degree', 'of', 'standardization', 'was', ',', 'however', ',', 'attempted', 'with', 'the', 'sample', ',', 'which', 'was', 'to', 'consist', 'of', 'those', 'cases', 'whether', 'new', 'referrals', 'or', 'existing', 'cases', 'for', 'whom', 'an', 'assessment', 'was', 'made', 'for', 'one', 'or', 'other', 'of', 'three', 'specific', 'types', 'of', 'service', 'provision', ':', 'residential', 'care', 'Part', 'in', 'Scotland', ',', 'respite', 'or', 'short', 'stay', 'care', ',', 'and', 'day', 'care', '.']","[31, 32]","['made', 'for']","A degree of standardization was , however , attempted with the sample , which was to consist of those cases whether new referrals or existing cases for whom an assessment was made for one or other of three specific types of service provision : residential care Part in Scotland , respite or short stay care , and day care .",made for
